prompt_text,inferred_speaker
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""What a very great pleasure it will be to you! and Mrs. Weston is so anxious to be acquainted with him, that she must be almost as happy as yourself.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes, she would be, but that she thinks there will be another put-off. She does not depend upon his coming so much as I do: but she does not know the parties so well as I do. The case, you see, is--(but this is quite between ourselves: I did not mention a syllable of it in the other room. There are secrets in all families, you know)--The case is, that a party of friends are invited to pay a visit at Enscombe in January; and that Frank's coming depends upon their being put off. If they are not put off, he cannot stir. But I know they will, because it is a family that a certain lady, of some consequence, at Enscombe, has a particular dislike to: and though it is thought necessary to invite them once in two or three years, they always are put off when it comes to the point. I have not the smallest doubt of the issue. I am as confident of seeing Frank here before the middle of January, as I am of being here myself: but your good friend there '

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
' has so few vagaries herself, and has been so little used to them at Hartfield, that she cannot calculate on their effects, as I have been long in the practice of doing.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am sorry there should be any thing like doubt in the case,"" replied Emma; ""but am disposed to side with you, Mr. Weston. If you think he will come, I shall think so too; for you know Enscombe.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes--I have some right to that knowledge; though I have never been at the place in my life.--She is an odd woman!--But I never allow myself to speak ill of her, on Frank's account; for I do believe her to be very fond of him. I used to think she was not capable of being fond of any body, except herself: but she has always been kind to him (in her way--allowing for little whims and caprices, and expecting every thing to be as she likes). And it is no small credit, in my opinion, to him, that he should excite such an affection; for, though I would not say it to any body else, she has no more heart than a stone to people in general; and the devil of a temper.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""for I cannot depend upon his coming. I cannot be so sanguine as Mr. Weston. I am very much afraid that it will all end in nothing. Mr. Weston, I dare say, has been telling you exactly how the matter stands?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes--it seems to depend upon nothing but the ill-humour of Mrs. Churchill, which I imagine to be the most certain thing in the world.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the list of characters in the story:

* Elizabeth Bennet
* Jane Bennet
* Mrs. Bennet
* Mr. Bennet
* Mr. Collins
* Lady Catherine de Bourgh
* Charlotte Lucas
* Mr. Darcy"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""My Emma!"" replied Mrs. Weston, smiling, ""what is the certainty of caprice?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You must know, my dear Mrs. Knightley, that we are by no means so sure of seeing Mr. Frank Churchill, in my opinion, as his father thinks. It depends entirely upon his aunt's spirits and pleasure; in short, upon her temper. To you--to my two daughters--I may venture on the truth. Mrs. Churchill rules at Enscombe, and is a very odd-tempered woman; and his coming now, depends upon her being willing to spare him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh, Mrs. Churchill; every body knows Mrs. Churchill,"" replied Isabella: ""and I am sure I never think of that poor young man without the greatest compassion. To be constantly living with an ill-tempered person, must be dreadful. It is what we happily have never known any thing of; but it must be a life of misery. What a blessing, that she never had any children! Poor little creatures, how unhappy she would have made them!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""And so you do not consider this visit from your son as by any means certain. I am sorry for it. The introduction must be unpleasant, whenever it takes place; and the sooner it could be over, the better.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes; and every delay makes one more apprehensive of other delays. Even if this family, the Braithwaites, are put off, I am still afraid that some excuse may be found for disappointing us. I cannot bear to imagine any reluctance on his side; but I am sure there is a great wish on the Churchills' to keep him to themselves. There is jealousy. They are jealous even of his regard for his father. In short, I can feel no dependence on his coming, and I wish Mr. Weston were less sanguine.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He ought to come,"" said Emma. ""If he could stay only a couple of days, he ought to come; and one can hardly conceive a young man's not having it in his power to do as much as that. A young _woman_, if she fall into bad hands, may be teased, and kept at a distance from those she wants to be with; but one cannot comprehend a young _man_'s being under such restraint, as not to be able to spend a week with his father, if he likes it.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""One ought to be at Enscombe, and know the ways of the family, before one decides upon what he can do,"" replied Mrs. Weston. ""One ought to use the same caution, perhaps, in judging of the conduct of any one individual of any one family; but Enscombe, I believe, certainly must not be judged by general rules: _she_ is so very unreasonable; and every thing gives way to her.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thanks!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But she is so fond of the nephew: he is so very great a favourite. Now, according to my idea of Mrs. Churchill, it would be most natural, that while she makes no sacrifice for the comfort of the husband, to whom she owes every thing, while she exercises incessant caprice towards _him_, she should frequently be governed by the nephew, to whom she owes nothing at all.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""My dearest Emma, do not pretend, with your sweet temper, to understand a bad one, or to lay down rules for it: you must let it go its own way. I have no doubt of his having, at times, considerable influence; but it may be perfectly impossible for him to know beforehand _when_ it will be.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I shall not be satisfied, unless he comes.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

So, the output should be:

""Rebecca"""
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He may have a great deal of influence on some points,"" continued Mrs. Weston, ""and on others, very little: and among those, on which she is beyond his reach, it is but too likely, may be this very circumstance of his coming away from them to visit us.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""So scrupulous for others,"" he continued, ""and yet so careless for herself! She wanted me to nurse my cold by staying at home to-day, and yet will not promise to avoid the danger of catching an ulcerated sore throat herself. Is this fair, Mrs. Weston?--Judge between us. Have not I some right to complain? I am sure of your kind support and aid.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""This will prove a spirited beginning of your winter engagements, sir. Something new for your coachman and horses to be making their way through a storm of snow.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I admired your resolution very much, sir,"" said he, ""in venturing out in such weather, for of course you saw there would be snow very soon. Every body must have seen the snow coming on. I admired your spirit; and I dare say we shall get home very well. Another hour or two's snow can hardly make the road impassable; and we are two carriages; if one is blown over in the bleak part of the common field there will be the other at hand. I dare say we shall be all safe at Hartfield before midnight.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the list of characters:

1. Mr. Woodhouse
2. Emma Woodhouse
3. Mr. Knightley
4. Mrs. Weston
5. Frank Churchill
6. Jane Fairfax
7. Mrs. Cole
8. Mr. Cole

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""What is to be done, my dear Emma?--what is to be done?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You had better order the carriage directly, my love,"" said she; ""I dare say we shall be able to get along, if we set off directly; and if we do come to any thing very bad, I can get out and walk. I am not at all afraid. I should not mind walking half the way. I could change my shoes, you know, the moment I got home; and it is not the sort of thing that gives me cold.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Indeed!"" replied he. ""Then, my dear Isabella, it is the most extraordinary sort of thing in the world, for in general every thing does give you cold. Walk home!--you are prettily shod for walking home, I dare say. It will be bad enough for the horses.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Your father will not be easy; why do not you go?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

I'm ready to check your answer. Go ahead!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am ready, if the others are.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the list of characters in the story:

1. Tom
2. Huck
3. Jim
4. Aunt Polly
5. Sid

Can you please help me?"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Shall I ring the bell?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

For example, if the correct answer is ""Alice"", then your response should be simply:

Alice"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes, do.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the text:

""'I think we should go to the moon,' said John.
'Yes, do,' said Sarah.
'I don't know,' said Mary.""

Can you do that?"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am very much astonished, Mr. Elton. This to _me_! you forget yourself--you take me for my friend--any message to Miss Smith I shall be happy to deliver; but no more of this to _me_, if you please.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Miss Smith!--message to Miss Smith!--What could she possibly mean!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thanks!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Mr. Elton, this is the most extraordinary conduct! and I can account for it only in one way; you are not yourself, or you could not speak either to me, or of Harriet, in such a manner. Command yourself enough to say no more, and I will endeavour to forget it.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

I’ll give you a hint: the speaker is a woman."
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""It is impossible for me to doubt any longer. You have made yourself too clear. Mr. Elton, my astonishment is much beyond any thing I can express. After such behaviour, as I have witnessed during the last month, to Miss Smith--such attentions as I have been in the daily habit of observing--to be addressing me in this manner--this is an unsteadiness of character, indeed, which I had not supposed possible! Believe me, sir, I am far, very far, from gratified in being the object of such professions.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Good Heaven!"" cried Mr. Elton, ""what can be the meaning of this?--Miss Smith!--I never thought of Miss Smith in the whole course of my existence--never paid her any attentions, but as your friend: never cared whether she were dead or alive, but as your friend. If she has fancied otherwise, her own wishes have misled her, and I am very sorry--extremely sorry--But, Miss Smith, indeed!--Oh! Miss Woodhouse! who can think of Miss Smith, when Miss Woodhouse is near! No, upon my honour, there is no unsteadiness of character. I have thought only of you. I protest against having paid the smallest attention to any one else. Every thing that I have said or done, for many weeks past, has been with the sole view of marking my adoration of yourself. You cannot really, seriously, doubt it. No!--(in an accent meant to be insinuating)--I am sure you have seen and understood me.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Charming Miss Woodhouse! allow me to interpret this interesting silence. It confesses that you have long understood me.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""No, sir,"" cried Emma, ""it confesses no such thing. So far from having long understood you, I have been in a most complete error with respect to your views, till this moment. As to myself, I am very sorry that you should have been giving way to any feelings--Nothing could be farther from my wishes--your attachment to my friend Harriet--your pursuit of her, (pursuit, it appeared,) gave me great pleasure, and I have been very earnestly wishing you success: but had I supposed that she were not your attraction to Hartfield, I should certainly have thought you judged ill in making your visits so frequent. Am I to believe that you have never sought to recommend yourself particularly to Miss Smith?--that you have never thought seriously of her?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Never, madam,"" cried he, affronted in his turn: ""never, I assure you. _I_ think seriously of Miss Smith!--Miss Smith is a very good sort of girl; and I should be happy to see her respectably settled. I wish her extremely well: and, no doubt, there are men who might not object to--Every body has their level: but as for myself, I am not, I think, quite so much at a loss. I need not so totally despair of an equal alliance, as to be addressing myself to Miss Smith!--No, madam, my visits to Hartfield have been for yourself only; and the encouragement I received--""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Encouragement!--I give you encouragement!--Sir, you have been entirely mistaken in supposing it. I have seen you only as the admirer of my friend. In no other light could you have been more to me than a common acquaintance. I am exceedingly sorry: but it is well that the mistake ends where it does. Had the same behaviour continued, Miss Smith might have been led into a misconception of your views; not being aware, probably, any more than myself, of the very great inequality which you are so sensible of. But, as it is, the disappointment is single, and, I trust, will not be lasting. I have no thoughts of matrimony at present.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""If I had not persuaded Harriet into liking the man, I could have borne any thing. He might have doubled his presumption to me--but poor Harriet!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Here have I,"" said she, ""actually talked poor Harriet into being very much attached to this man. She might never have thought of him but for me; and certainly never would have thought of him with hope, if I had not assured her of his attachment, for she is as modest and humble as I used to think him. Oh! that I had been satisfied with persuading her not to accept young Martin. There I was quite right. That was well done of me; but there I should have stopped, and left the rest to time and chance. I was introducing her into good company, and giving her the opportunity of pleasing some one worth having; I ought not to have attempted more. But now, poor girl, her peace is cut up for some time. I have been but half a friend to her; and if she were _not_ to feel this disappointment so very much, I am sure I have not an idea of any body else who would be at all desirable for her;--William Coxe--Oh! no, I could not endure William Coxe--a pert young lawyer.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Ah! Mr. Knightley, why do not you stay at home like poor Mr. Elton?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""The Churchills are very likely in fault,"" said Mr. Knightley, coolly; ""but I dare say he might come if he would.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I do not know why you should say so. He wishes exceedingly to come; but his uncle and aunt will not spare him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I cannot believe that he has not the power of coming, if he made a point of it. It is too unlikely, for me to believe it without proof.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

I will then try to identify the character who said this line."
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""How odd you are! What has Mr. Frank Churchill done, to make you suppose him such an unnatural creature?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I am not supposing him at all an unnatural creature, in suspecting that he may have learnt to be above his connexions, and to care very little for any thing but his own pleasure, from living with those who have always set him the example of it. It is a great deal more natural than one could wish, that a young man, brought up by those who are proud, luxurious, and selfish, should be proud, luxurious, and selfish too. If Frank Churchill had wanted to see his father, he would have contrived it between September and January. A man at his age--what is he?--three or four-and-twenty--cannot be without the means of doing as much as that. It is impossible.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""That's easily said, and easily felt by you, who have always been your own master. You are the worst judge in the world, Mr. Knightley, of the difficulties of dependence. You do not know what it is to have tempers to manage.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the answer:

Emma Woodhouse"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""It is not to be conceived that a man of three or four-and-twenty should not have liberty of mind or limb to that amount. He cannot want money--he cannot want leisure. We know, on the contrary, that he has so much of both, that he is glad to get rid of them at the idlest haunts in the kingdom. We hear of him for ever at some watering-place or other. A little while ago, he was at Weymouth. This proves that he can leave the Churchills.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes, sometimes he can.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Here is the text:

""'I don't think he can,' said one.
'Yes, sometimes he can,' said another.""

Can you help me?"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""And those times are whenever he thinks it worth his while; whenever there is any temptation of pleasure.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""It is very unfair to judge of any body's conduct, without an intimate knowledge of their situation. Nobody, who has not been in the interior of a family, can say what the difficulties of any individual of that family may be. We ought to be acquainted with Enscombe, and with Mrs. Churchill's temper, before we pretend to decide upon what her nephew can do. He may, at times, be able to do a great deal more than he can at others.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""There is one thing, Emma, which a man can always do, if he chuses, and that is, his duty; not by manoeuvring and finessing, but by vigour and resolution. It is Frank Churchill's duty to pay this attention to his father. He knows it to be so, by his promises and messages; but if he wished to do it, it might be done. A man who felt rightly would say at once, simply and resolutely, to Mrs. Churchill--'Every sacrifice of mere pleasure you will always find me ready to make to your convenience; but I must go and see my father immediately. I know he would be hurt by my failing in such a mark of respect to him on the present occasion. I shall, therefore, set off to-morrow.'--If he would say so to her at once, in the tone of decision becoming a man, there would be no opposition made to his going.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""No,"" said Emma, laughing; ""but perhaps there might be some made to his coming back again. Such language for a young man entirely dependent, to use!--Nobody but you, Mr. Knightley, would imagine it possible. But you have not an idea of what is requisite in situations directly opposite to your own. Mr. Frank Churchill to be making such a speech as that to the uncle and aunt, who have brought him up, and are to provide for him!--Standing up in the middle of the room, I suppose, and speaking as loud as he could!--How can you imagine such conduct practicable?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Depend upon it, Emma, a sensible man would find no difficulty in it. He would feel himself in the right; and the declaration--made, of course, as a man of sense would make it, in a proper manner--would do him more good, raise him higher, fix his interest stronger with the people he depended on, than all that a line of shifts and expedients can ever do. Respect would be added to affection. They would feel that they could trust him; that the nephew who had done rightly by his father, would do rightly by them; for they know, as well as he does, as well as all the world must know, that he ought to pay this visit to his father; and while meanly exerting their power to delay it, are in their hearts not thinking the better of him for submitting to their whims. Respect for right conduct is felt by every body. If he would act in this sort of manner, on principle, consistently, regularly, their little minds would bend to his.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I rather doubt that. You are very fond of bending little minds; but where little minds belong to rich people in authority, I think they have a knack of swelling out, till they are quite as unmanageable as great ones. I can imagine, that if you, as you are, Mr. Knightley, were to be transported and placed all at once in Mr. Frank Churchill's situation, you would be able to say and do just what you have been recommending for him; and it might have a very good effect. The Churchills might not have a word to say in return; but then, you would have no habits of early obedience and long observance to break through. To him who has, it might not be so easy to burst forth at once into perfect independence, and set all their claims on his gratitude and regard at nought. He may have as strong a sense of what would be right, as you can have, without being so equal, under particular circumstances, to act up to it.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Then it would not be so strong a sense. If it failed to produce equal exertion, it could not be an equal conviction.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

I'm ready to check your answer!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh, the difference of situation and habit! I wish you would try to understand what an amiable young man may be likely to feel in directly opposing those, whom as child and boy he has been looking up to all his life.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Our amiable young man is a very weak young man, if this be the first occasion of his carrying through a resolution to do right against the will of others. It ought to have been a habit with him by this time, of following his duty, instead of consulting expediency. I can allow for the fears of the child, but not of the man. As he became rational, he ought to have roused himself and shaken off all that was unworthy in their authority. He ought to have opposed the first attempt on their side to make him slight his father. Had he begun as he ought, there would have been no difficulty now.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""We shall never agree about him,"" cried Emma; ""but that is nothing extraordinary. I have not the least idea of his being a weak young man: I feel sure that he is not. Mr. Weston would not be blind to folly, though in his own son; but he is very likely to have a more yielding, complying, mild disposition than would suit your notions of man's perfection. I dare say he has; and though it may cut him off from some advantages, it will secure him many others.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes; all the advantages of sitting still when he ought to move, and of leading a life of mere idle pleasure, and fancying himself extremely expert in finding excuses for it. He can sit down and write a fine flourishing letter, full of professions and falsehoods, and persuade himself that he has hit upon the very best method in the world of preserving peace at home and preventing his father's having any right to complain. His letters disgust me.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Your feelings are singular. They seem to satisfy every body else.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I suspect they do not satisfy Mrs. Weston. They hardly can satisfy a woman of her good sense and quick feelings: standing in a mother's place, but without a mother's affection to blind her. It is on her account that attention to Randalls is doubly due, and she must doubly feel the omission. Had she been a person of consequence herself, he would have come I dare say; and it would not have signified whether he did or no. Can you think your friend behindhand in these sort of considerations? Do you suppose she does not often say all this to herself? No, Emma, your amiable young man can be amiable only in French, not in English. He may be very 'amiable,' have very good manners, and be very agreeable; but he can have no English delicacy towards the feelings of other people: nothing really amiable about him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You seem determined to think ill of him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thanks!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Me!--not at all,"" replied Mr. Knightley, rather displeased; ""I do not want to think ill of him. I should be as ready to acknowledge his merits as any other man; but I hear of none, except what are merely personal; that he is well-grown and good-looking, with smooth, plausible manners.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thanks!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Well, if he have nothing else to recommend him, he will be a treasure at Highbury. We do not often look upon fine young men, well-bred and agreeable. We must not be nice and ask for all the virtues into the bargain. Cannot you imagine, Mr. Knightley, what a _sensation_ his coming will produce? There will be but one subject throughout the parishes of Donwell and Highbury; but one interest--one object of curiosity; it will be all Mr. Frank Churchill; we shall think and speak of nobody else.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""You will excuse my being so much over-powered. If I find him conversable, I shall be glad of his acquaintance; but if he is only a chattering coxcomb, he will not occupy much of my time or thoughts.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""My idea of him is, that he can adapt his conversation to the taste of every body, and has the power as well as the wish of being universally agreeable. To you, he will talk of farming; to me, of drawing or music; and so on to every body, having that general information on all subjects which will enable him to follow the lead, or take the lead, just as propriety may require, and to speak extremely well on each; that is my idea of him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""And mine,"" said Mr. Knightley warmly, ""is, that if he turn out any thing like it, he will be the most insufferable fellow breathing! What! at three-and-twenty to be the king of his company--the great man--the practised politician, who is to read every body's character, and make every body's talents conduce to the display of his own superiority; to be dispensing his flatteries around, that he may make all appear like fools compared with himself! My dear Emma, your own good sense could not endure such a puppy when it came to the point.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I will say no more about him,"" cried Emma, ""you turn every thing to evil. We are both prejudiced; you against, I for him; and we have no chance of agreeing till he is really here.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Prejudiced! I am not prejudiced.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But I am very much, and without being at all ashamed of it. My love for Mr. and Mrs. Weston gives me a decided prejudice in his favour.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.",
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He is a person I never think of from one month's end to another,""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

For example, if the answer is ""Emma Woodhouse,"" I would like you to simply type ""Emma."""
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Mr. Elton is so good to the poor!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

I'm ready to check your answer!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh! yes--Mr. Elton, I understand--certainly as to dancing--Mrs. Cole was telling me that dancing at the rooms at Bath was--Mrs. Cole was so kind as to sit some time with us, talking of Jane; for as soon as she came in, she began inquiring after her, Jane is so very great a favourite there. Whenever she is with us, Mrs. Cole does not know how to shew her kindness enough; and I must say that Jane deserves it as much as any body can. And so she began inquiring after her directly, saying, '

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
' and when I immediately said, ''

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Example:

Speaker: Scout

Your response would be:

Scout"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
' I do not know that I ever saw any body more surprized. '

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
' said she; '

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Example:

Natasha

Or:

Pierre"
"OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Have you heard from Miss Fairfax so lately? I am extremely happy. I hope she is well?""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Thank you!"
